External ID,Document Number,Transaction Number,Maximum of Linked Invoice,Type,Date,Period,Terms,Maximum of Due Date/Receive By,Vendor Category,Vendor Name,Vendor Number,Company Name,Vendor VAT Registration Number,Vendor Billing Address,Vendor Billing Country,Bill to City,Bill to State,Bill to Country,Bill to Zip,Source System,Source System Identifier,City,State/Province,Country,Zip,Currency,Memo (Main),Maximum of GMAX Tax Code,Maximum of NetSuite Tax Item,Maximum of Coupa Tax Code,Maximum of External System Tax Code,Maximum of Tax Code (Consolidated),FOP Type,Sum of Asset,Sum of Accounts Payable,Sum of Other Liabilities,Sum of Income,Sum of Expense,Sum of VAT
00382888562-1296622-001-001-VB,00382888562-1296622-001-001,BL-DK0407091,Invoice #IN-DK4719262,Bill,3/8/2020,Mar-20,- None -,3/8/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-4005,,4005,,0
- None -,7281519142,BL-DK0407104, ,Bill,3/8/2020,Mar-20,Due on receipt,3/8/2020,GMAX_CHILD,CHD_HDK_345,,SCANDIC SONDERBORG - DK,- None -,SCANDIC SONDERBORG ELLEGARDVEJ 27 6400 SONDERBORG   Denmark,Denmark,SONDERBORG,- None -,Denmark,6400,BT,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,"6156508	1294173",,DK-Z,,,DK-Z,- None -,,-885,,885,,0
- None -,JE-DK0289129,TJE-DK0289129, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289130,TJE-DK0289130, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289131,TJE-DK0289131, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289132,TJE-DK0289132, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289133,TJE-DK0289133, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289134,TJE-DK0289134, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289135,TJE-DK0289135, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289136,TJE-DK0289136, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289137,TJE-DK0289137, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289138,TJE-DK0289138, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289139,TJE-DK0289139, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289140,TJE-DK0289140, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289141,TJE-DK0289141, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289142,TJE-DK0289142, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289143,TJE-DK0289143, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289144,TJE-DK0289144, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289150,TJE-DK0289150, ,Journal,3/8/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,SuiteScript: Pay and Reconcilation,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,15862.37,-15862.37,,,
00359720869-1296650-005-001-VB,00359720869-1296650-005-001,BL-DK0407279,Invoice #IN-DK4723722,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-317.09,,317.09,,0
00373703606-1296774-005-001-VB,00373703606-1296774-005-001,BL-DK0407094,Invoice #IN-DK4719364,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-860.99,,860.99,,0
579870697-VOID,00376706767-1297759-006-001,BC-DK0125674,Invoice #IN-DK4721074,Bill Credit,3/9/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,1240,,-1240,,0
00376706767-1297759-006-001-VB,00376706767-1297759-006-001,BL-DK0407187,Invoice #IN-DK4721074,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1240,,1240,,0
00376706767-1297764-009-001-VB,00376706767-1297764-009-001,BL-DK0407188,Invoice #IN-DK4721075,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1240,,1240,,0
00378051127-1297493-003-001-VB,00378051127-1297493-003-001,BL-DK0407152,Invoice #IN-DK4720563,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,44600_1115,,RAIL DIVERSE-DK,- None -,RAIL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-354.83,,354.83,,0
- None -,00378209334-1296971-005-001,BC-DK0125585,Invoice #IN-DK4719483,Bill Credit,3/9/2020,Mar-20,- None -,,GMAX,47526_1115,,COMET CONSULAR SERVICE AB-DK,- None -,COMET CONSULAR SERVICE AB Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,1812.5,,-1812.5,,0
00378209334-1296971-005-001-VB,00378209334-1296971-005-001,BL-DK0407106,Invoice #IN-DK4719483,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47526_1115,,COMET CONSULAR SERVICE AB-DK,- None -,COMET CONSULAR SERVICE AB Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1812.5,,1812.5,,0
00378209334-1296971-007-001-VB,00378209334-1296971-007-001,BL-DK0407107,Invoice #IN-DK4719484,Bill,3/9/2020,Mar-20,Net 15,3/9/2020,GMAX,40010_1115,,CIBT DENMARK - DK,- None -,CIBT DENMARK TUBORG HAVNEVEJ 18 2900 HELLERUP   Denmark,Denmark,HELLERUP,- None -,Denmark,2900,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-75,,75,,0
00379006518-1297353-003-001-VB,00379006518-1297353-003-001,BL-DK0407142,Invoice #IN-DK4720252,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-44,,44,,0
00379330421-1297333-011-001-VB,00379330421-1297333-011-001,BL-DK0407131,Invoice #IN-DK4720212,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-909,,909,,0
00380255299-1297565-005-001-VB,00380255299-1297565-005-001,BL-DK0408156,Invoice #IN-DK4739529,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-825,,825,,0
00380727072-1297447-016-001-VB,00380727072-1297447-016-001,BL-DK0407143,Invoice #IN-DK4720290,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40418_1115,,INDIGO-DK,- None -,INDIGO Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1120.79,,1120.79,,0
00380872174-1296796-022-001-VB,00380872174-1296796-022-001,BL-DK0407095,Invoice #IN-DK4719366,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40418_1115,,INDIGO-DK,- None -,INDIGO Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-86.84,,86.84,,0
00380893313-1297822-007-001-VB,00380893313-1297822-007-001,BL-DK0407195,Invoice #IN-DK4721805,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,48884_1115,,DSB ELEKTRONISK-DK,- None -,DSB ELEKTRONISK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-474,,474,,0
00381021552-1297559-011-001-VB,00381021552-1297559-011-001,BL-DK0407153,Invoice #IN-DK4720595,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,46230_1115,,RYANAIR-DK,- None -,RYANAIR Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-575.84,,575.84,,0
00381047659-1297553-003-001-VB,00381047659-1297553-003-001,BL-DK0407154,Invoice #IN-DK4720597,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-16,,16,,0
00381047659-1297553-004-001-VB,00381047659-1297553-004-001,BL-DK0407155,Invoice #IN-DK4720598,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-523,,523,,0
00381312280-1297784-008-001-VB,00381312280-1297784-008-001,BL-DK0407189,Invoice #IN-DK4721195,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-955,,955,,0
00381479952-1297702-006-001-VB,00381479952-1297702-006-001,BL-DK0407190,Invoice #IN-DK4721200,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,46230_1115,,RYANAIR-DK,- None -,RYANAIR Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1503.35,,1503.35,,0
00381785991-1297075-005-001-VB,00381785991-1297075-005-001,BL-DK0407115,Invoice #IN-DK4719774,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,46230_1115,,RYANAIR-DK,- None -,RYANAIR Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1164,,1164,,0
00381793036-1297776-018-001-VB,00381793036-1297776-018-001,BL-DK0407191,Invoice #IN-DK4721220,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1110,,1110,,0
- None -,00381920599-1294173-006-001,BC-DK0125530,Invoice #IN-DK4712044,Bill Credit,3/9/2020,Mar-20,- None -,,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,885,,-885,,0
00382060025-1297529-004-001-VB,00382060025-1297529-004-001,BL-DK0407156,Invoice #IN-DK4720620,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40695_1115,,EASYJET-DK,- None -,EASYJET Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-777.06,,777.06,,0
00382074897-1297113-004-001-VB,00382074897-1297113-004-001,BL-DK0407116,Invoice #IN-DK4719785,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40418_1115,,INDIGO-DK,- None -,INDIGO Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1414.16,,1414.16,,0
00382299801-1297087-015-001-VB,00382299801-1297087-015-001,BL-DK0407117,Invoice #IN-DK4719792,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40418_1115,,INDIGO-DK,- None -,INDIGO Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-934.95,,934.95,,0
00382397541-1297531-002-001-VB,00382397541-1297531-002-001,BL-DK0407157,Invoice #IN-DK4720622,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00382403661-1297178-003-001-VB,00382403661-1297178-003-001,BL-DK0407132,Invoice #IN-DK4720076,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40454_1115,,CEBU AIR-DK,- None -,CEBU AIR Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-470.78,,470.78,,0
00382427103-1297393-019-001-VB,00382427103-1297393-019-001,BL-DK0407144,Invoice #IN-DK4720340,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1451.6,,1451.6,,0
- None -,00382547861-1293092-001-001,BC-DK0125531,Invoice #IN-DK4707708,Bill Credit,3/9/2020,Mar-20,- None -,,GMAX,46241_1115,,SAS TRAVELPASS-DK,- None -,SAS TRAVELPASS Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,79905,,-79905,,0
00382634657-1297456-006-001-VB,00382634657-1297456-006-001,BL-DK0407158,Invoice #IN-DK4720627,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-3872,,3872,,0
00382634675-1297027-003-001-VC,00382634675-1297027-003-001,BC-DK0125534,Invoice #IN-DK4719552,Bill Credit,3/9/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,12.06,,-12.06,,0
00382672884-1297477-002-001-VB,00382672884-1297477-002-001,BL-DK0407159,Invoice #IN-DK4720630,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00382752680-1296785-005-001-VB,00382752680-1296785-005-001,BL-DK0407096,Invoice #IN-DK4719368,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,49253_1115,,PRIORITY PASS LIMITED T/A LOUNGE PASS,- None -,PRIORITY PASS LIMITED T/A LOUNGE PASS Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-257.25,,257.25,,0
00382791609-1297549-002-001-VB,00382791609-1297549-002-001,BL-DK0407160,Invoice #IN-DK4720632,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00382794094-1297388-006-001-VB,00382794094-1297388-006-001,BL-DK0407145,Invoice #IN-DK4720362,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1826.56,,1826.56,,0
00382797554-1297631-005-001-VB,00382797554-1297631-005-001,BL-DK0407180,Invoice #IN-DK4720864,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-892.61,,892.61,,0
00382837281-1297676-004-001-VB,00382837281-1297676-004-001,BL-DK0407192,Invoice #IN-DK4721290,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,40418_1115,,INDIGO-DK,- None -,INDIGO Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1140.26,,1140.26,,0
00382893071-1296648-001-001-VB,00382893071-1296648-001-001,BL-DK0407093,Invoice #IN-DK4719362,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-639.54,,639.54,,0
00382893084-1296649-001-001-VB,00382893084-1296649-001-001,BL-DK0407092,Invoice #IN-DK4719363,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-2560.39,,2560.39,,0
00382893237-1296655-001-001-VB,00382893237-1296655-001-001,BL-DK0407281,Invoice #IN-DK4723865,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1538.37,,1538.37,,0
00382893242-1296654-001-001-VB,00382893242-1296654-001-001,BL-DK0407282,Invoice #IN-DK4723866,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1559,,1559,,0
00382893271-1296657-001-001-VB,00382893271-1296657-001-001,BL-DK0407283,Invoice #IN-DK4723867,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1563.31,,1563.31,,0
00382893355-1296659-001-001-VB,00382893355-1296659-001-001,BL-DK0407284,Invoice #IN-DK4723868,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1060,,1060,,0
00382893403-1296661-001-001-VB,00382893403-1296661-001-001,BL-DK0407285,Invoice #IN-DK4723871,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1506.7,,1506.7,,0
00382893430-1296688-001-001-VC,00382893430-1296688-001-001,BC-DK0125623,Credit Memo #CM-DK0307663,Bill Credit,3/9/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,2476,,-2476,,0
00382893433-1296669-001-001-VB,00382893433-1296669-001-001,BL-DK0407286,Invoice #IN-DK4723882,Bill,3/9/2020,Mar-20,- None -,3/9/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-3472,,3472,,0
